time;ms;data
11:18:30;959;15 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 7c 20 20 20 20 20 20 20 20 20 20 20 20 20
11:18:30;964;19 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 22 ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20
11:18:30;977;5 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 6d 4c 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:31;26;14 02 00 1d 20 27 3b 20 20 00 00 20 20 30 ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:31;32;17 02 00 1d 20 6a ef bf bd 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20
11:18:31;51;4 02 00 1d 20 ef bf bd 5f 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 5d 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:31;70;18 02 00 1d 20 ef bf bd 60 20 20 00 00 20 20 10 5f 20 20 2f 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:31;85;1 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 3f 20 20 20 20 20 20 20 20 20 20 20 20 20
11:18:31;98;16 02 00 1d 20 ef bf bd 1a 20 20 00 00 20 20 5b ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:31;128;7 02 00 1d 20 76 3d 20 20 00 00 20 20 49 51 20 20 3a 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:31;129;9 02 00 1d 20 21 ef bf bd 20 20 00 00 20 20 ef bf bd 2d 20 20 13 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:31;134;10 02 00 1d 20 ef bf bd 6b 20 20 00 00 20 20 ef bf bd 39 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:31;186;6 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 10 ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20
11:18:31;186;11 02 00 1d 20 39 ef bf bd 20 20 00 00 20 20 53 ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:31;205;12 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 7d 5f 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:31;222;15 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 ef bf bd 62 20 20 46 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:31;242;7 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20
11:18:31;260;2 02 00 1d 20 65 ef bf bd 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20
11:18:31;289;19 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 ef bf bd 76 20 20 18 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:31;290;5 02 00 1d 20 ef bf bd 65 20 20 00 00 20 20 7d 71 20 20 71 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:31;315;14 02 00 1d 20 ef bf bd 2a 20 20 00 00 20 20 15 3c 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:31;331;4 02 00 1d 20 2a 56 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 54 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:31;358;18 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 3d 0c 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:31;365;1 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 ef bf bd 63 20 20 3f 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:31;405;8 02 00 1d 20 ef bf bd 1a 20 20 00 00 20 20 61 14 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:31;420;16 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 2a 6f 20 20 07 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:31;436;10 02 00 1d 20 2b 0b 20 20 00 00 20 20 02 72 20 20 28 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:31;451;11 02 00 1d 20 28 68 20 20 00 00 20 20 6f 47 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:31;465;6 02 00 1d 20 ef bf bd 1d 20 20 00 00 20 20 ef bf bd 26 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:31;508;17 02 00 1d 20 24 1c 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:31;509;12 02 00 1d 20 03
11:18:31;515;3 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 0e ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20
11:18:31;539;15 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 6a 0e 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:31;558;7 02 00 1d 20 3f ef bf bd 20 20 00 00 20 20 0c ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:31;575;2 02 00 1d 20 7c 74 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:31;588;5 02 00 1d 20 72 ef bf bd 20 20 00 00 20 20 41 3e 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:31;635;9 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 07 22 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:31;637;17 02 00 1d 20 3a 5a 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:31;642;14 02 00 1d 20 6f ef bf bd 20 20 00 00 20 20 48 0c 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:31;666;4 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 ef bf bd 16 20 20 1c 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:31;681;18 02 00 1d 20 30 72 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:31;741;1 02 00 1d 20 4c ef bf bd 20 20 00 00 20 20 ef bf bd 22 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:31;778;16 02 00 1d 20 2d ef bf bd 20 20 00 00 20 20 26 24 20 20 49 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:31;808;9 02 00 1d 20 4e 1c 20 20 00 00 20 20 ef bf bd 57 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:31;851;10 02 00 1d 20 34 ef bf bd 20 20 00 00 20 20 ef bf bd 76 20 20 59 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:31;885;11 02 00 1d 20 6c ef bf bd 20 20 00 00 20 20 3b 35 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:31;916;6 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 ef bf bd 43 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20
11:18:31;948;3 02 00 1d 20 59 ef bf bd 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 02 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:31;966;8 02 00 1d 20 27 6a 20 20 00 00 20 20 76 52 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:31;967;15 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 17 ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20
11:18:31;991;7 02 00 1d 20 ef bf bd 20 20 00 00 20 20 ef bf bd 55 20 20 67 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:32;6;2 02 00 1d 20 7c ef bf bd 20 20 00 00 20 20 03
11:18:32;55;19 02 00 1d 20 ef bf bd 49 20 20 00 00 20 20 6c ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:32;68;5 02 00 1d 20 46 2c 20 20 00 00 20 20 ef bf bd 0f 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:32;98;14 02 00 1d 20 68 ef bf bd 20 20 00 00 20 20 ef bf bd 36 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:32;138;4 02 00 1d 20 cf b0 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 34 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:32;139;18 02 00 1d 20 15 0b 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 3d 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:32;164;12 02 00 1d 20 18 ef bf bd 20 20 00 00 20 20 46 ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:32;165;1 02 00 1d 20 ef bf bd 2a 20 20 00 00 20 20 64 ef bf bd 20 20 36 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:32;172;8 02 00 1d 20 51 ef bf bd 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20
11:18:32;216;16 02 00 1d 20 ef bf bd 56 20 20 00 00 20 20 ef bf bd 20 20 76 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:32;235;9 02 00 1d 20 42 47 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 12 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:32;242;10 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 4f ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20
11:18:32;268;11 02 00 1d 20 ef bf bd 2d 20 20 00 00 20 20 68 74 20 20 59 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:32;284;17 02 00 1d 20 64 ef bf bd 20 20 00 00 20 20 71 64 20 20 51 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:32;288;12 02 00 1d 20 2e 77 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 75 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:32;296;3 02 00 1d 20 4b ef bf bd 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 7a 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:32;336;15 02 00 1d 20 15 ef bf bd 20 20 00 00 20 20 47 10 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:32;336;7 02 00 1d 20 ef bf bd 5f 20 20 00 00 20 20 75 ef bf bd 20 20 4f 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:32;359;2 02 00 1d 20 1f ef bf bd 20 20 00 00 20 20 ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:32;417;6 02 00 1d 20 44 ef bf bd 20 20 00 00 20 20 54 50 20 20 7a 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:32;419;19 02 00 1d 20 7a 73 20 20 00 00 20 20 ef bf bd 70 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:32;425;14 02 00 1d 20 41 ef bf bd 20 20 00 00 20 20 3d ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:32;433;4 02 00 1d 20 4a ef bf bd 20 20 00 00 20 20 ef bf bd 51 20 20 4f 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:32;462;18 02 00 1d 20 65 ef bf bd 20 20 00 00 20 20 ef bf bd 38 20 20 76 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:32;480;8 02 00 1d 20 ef bf bd 7b 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 56 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:32;523;16 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 ef bf bd 21 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20
11:18:32;524;5 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 ef bf bd 54 20 20 45 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:32;528;9 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20
11:18:32;569;10 02 00 1d 20 78 59 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 09 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:32;604;6 02 00 1d 20 0a 34 20 20 00 00 20 20 ef bf bd 68 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:32;619;3 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 ef bf bd 62 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20
11:18:32;636;15 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 ef bf bd 75 20 20 30 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:32;650;7 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 78 20 20 20 20 20 20 20 20 20 20 20 20 20
11:18:32;665;2 02 00 1d 20 ef bf bd 25 20 20 00 00 20 20 ef bf bd 5a 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:32;710;1 02 00 1d 20 14 17 20 20 00 00 20 20 ef bf bd 5d 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:32;711;19 02 00 1d 20 51 3c 20 20 00 00 20 20 ef bf bd 11 20 20 34 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:32;771;5 02 00 1d 20 6c ef bf bd 20 20 00 00 20 20 15 ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:32;772;17 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 4a 20 20 20 20 20 20 20 20 20 20 20 20 20
11:18:32;813;4 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 5a 20 20 20 20 20 20 20 20 20 20 20 20 20
11:18:32;813;14 02 00 1d 20 73 27 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 30 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:32;852;8 02 00 1d 20 0e ef bf bd 20 20 00 00 20 20 ce 93 20 20 2b 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:32;852;1 02 00 1d 20 68 ef bf bd 20 20 00 00 20 20 ef bf bd 1b 20 20 59 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:32;866;16 02 00 1d 20 74 10 20 20 00 00 20 20 ef bf bd 4b 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:32;908;9 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20
11:18:32;974;11 02 00 1d 20 24 ef bf bd 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20
11:18:32;979;18 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 ef bf bd 66 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20
11:18:32;981;12 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 6e ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20
11:18:32;987;3 02 00 1d 20 3d 15 20 20 00 00 20 20 ef bf bd 42 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:32;995;15 02 00 1d 20 28 7e 20 20 00 00 20 20 01 ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:33;26;7 02 00 1d 20 09 76 20 20 00 00 20 20 64 44 20 20 74 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:33;54;19 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 59 20 20 20 20 20 20 20 20 20 20 20 20 20
11:18:33;85;6 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 5b ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20
11:18:33;88;5 02 00 1d 20 ef bf bd 6f 20 20 00 00 20 20 ef bf bd 33 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:33;92;17 02 00 1d 20 4d ef bf bd 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20
11:18:33;143;14 02 00 1d 20 ef bf bd 5f 20 20 00 00 20 20 43 ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:33;152;4 02 00 1d 20 58 3b 20 20 00 00 20 20 59 12 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:33;269;18 02 00 1d 20 26 ef bf bd 20 20 00 00 20 20 13 38 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:33;277;1 02 00 1d 20 67 ef bf bd 20 20 00 00 20 20 ef bf bd 66 20 20 16 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:33;312;16 02 00 1d 20 43 ef bf bd 20 20 00 00 20 20 6a ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:33;319;9 02 00 1d 20 ef bf bd 43 20 20 00 00 20 20 4e 45 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:33;383;11 02 00 1d 20 52 ef bf bd 20 20 00 00 20 20 ef bf bd 70 20 20 57 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:33;385;2 02 00 1d 20 ef bf bd 20 20 00 00 20 20 11 ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:33;387;10 02 00 1d 20 4b ef bf bd 20 20 00 00 20 20 ef bf bd 27 20 20 26 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:33;395;6 02 00 1d 20 0d 17 20 20 00 00 20 20 78 1e 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:33;465;3 02 00 1d 20 ef bf bd 77 20 20 00 00 20 20 34 79 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:33;466;12 02 00 1d 20 ef bf bd 3d 20 20 00 00 20 20 ef bf bd 26 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:33;484;15 02 00 1d 20 ef bf bd 3e 20 20 00 00 20 20 7f 39 20 20 56 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:33;503;7 02 00 1d 20 18 ef bf bd 20 20 00 00 20 20 3a 1b 20 20 7b 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:33;540;19 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20
11:18:33;540;8 02 00 1d 20 5c ef bf bd 20 20 00 00 20 20 35 20 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:33;552;17 02 00 1d 20 24 ef bf bd 20 20 00 00 20 20 ef bf bd 77 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:33;553;5 02 00 1d 20 4b 30 20 20 00 00 20 20 71 ef bf bd 20 20 11 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:33;588;14 02 00 1d 20 58 ef bf bd 20 20 00 00 20 20 65 12 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:33;608;4 02 00 1d 20 55 24 20 20 00 00 20 20 03
11:18:33;614;2 02 00 1d 20 22 24 20 20 00 00 20 20 06 0f 20 20 0b 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:33;647;18 02 00 1d 20 3a ef bf bd 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 7f 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:33;680;8 02 00 1d 20 7b ef bf bd 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20
11:18:33;681;16 02 00 1d 20 78 ef bf bd 20 20 00 00 20 20 4b 34 20 20 33 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:33;721;9 02 00 1d 20 ef bf bd 08 20 20 00 00 20 20 ef bf bd 20 20 41 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:33;747;10 02 00 1d 20 24 51 20 20 00 00 20 20 55 ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:33;777;6 02 00 1d 20 62 ef bf bd 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 4f 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:33;834;1 02 00 1d 20 76 42 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:33;840;3 02 00 1d 20 72 ef bf bd 20 20 00 00 20 20 41 ef bf bd 20 20 4d 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:33;855;15 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 2d ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20
11:18:33;870;7 02 00 1d 20 ef bf bd 53 20 20 00 00 20 20 0e 09 20 20 55 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:34;14;2 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 ef bf bd 07 20 20 58 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:34;39;5 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 39 ef bf bd 20 20 7a 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:34;55;17 02 00 1d 20 ef bf bd 44 20 20 00 00 20 20 ef bf bd 56 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:34;84;14 02 00 1d 20 55 ef bf bd 20 20 00 00 20 20 ef bf bd 3e 20 20 71 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:34;103;4 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 51 71 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:34;144;11 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 ef bf bd 12 20 20 65 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:34;144;18 02 00 1d 20 da 9c 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:34;150;1 02 00 1d 20 ef bf bd 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20
11:18:34;175;8 02 00 1d 20 06 ef bf bd 20 20 00 00 20 20 ef bf bd 62 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:34;200;16 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 17 69 20 20 21 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:34;225;9 02 00 1d 20 ef bf bd 65 20 20 00 00 20 20 46 ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:34;244;11 02 00 1d 20 19 ef bf bd 20 20 00 00 20 20 64 48 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:34;279;19 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20
11:18:34;295;12 02 00 1d 20 ef bf bd 5c 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 4a 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:34;315;3 02 00 1d 20 68 ef bf bd 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20
11:18:34;321;15 02 00 1d 20 20 2f 20 20 00 00 20 20 06 4a 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:34;389;10 02 00 1d 20 52 ef bf bd 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 36 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:34;390;7 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 30 48 20 20 5c 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:34;396;19 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 ef bf bd 3d 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20
11:18:34;433;5 02 00 1d 20 ef bf bd 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 10 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:34;450;17 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 76 20 20 20 20 20 20 20 20 20 20 20 20 20
11:18:34;471;14 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 7b 78 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:34;497;18 02 00 1d 20 53 ef bf bd 20 20 00 00 20 20 ef bf bd 0b 20 20 74 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:34;553;1 02 00 1d 20 ef bf bd 13 20 20 00 00 20 20 2b 31 20 20 18 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:34;555;2 02 00 1d 20 02 ef bf bd 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20
11:18:34;560;8 02 00 1d 20 ef bf bd 72 20 20 00 00 20 20 1b ef bf bd 20 20 31 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
